lead_hours,method,n,mae_c,rmse_c,bias_c
13,ecmwf_ifs_c,25,1.492,1.8938848961856156,-1.3320000000000005
13,bias_corrected_c,25,0.8800514146297047,1.2889310690069957,-0.48447903176480794
13,ridge_corrected_c,25,0.897239508805977,1.2339512251102231,-0.16427917152218527
13,timesfm_c,25,0.7899571990966797,1.1750067324657192,0.25743919372558594
13,timesfm_nwp_c,25,0.6454091262817383,0.8728406198010499,0.09763607025146484
14,persistence_c,24,5.145833333333333,5.647012484491247,5.020833333333333
14,yesterday_c,24,0.6666666666666666,0.9574271077563381,0.08333333333333333
14,ecmwf_ifs_c,24,1.458333333333334,1.8161314196206546,-1.4416666666666673
14,bias_corrected_c,24,0.8147650157346482,1.1828077086577165,-0.5754492896324108
14,ridge_corrected_c,24,0.6409312918004856,0.934711224748413,-0.2723338494053431
14,timesfm_c,24,0.6182050704956055,0.9391302219121902,0.24715614318847656
14,timesfm_nwp_c,24,0.5602181752522787,0.7216251382326998,0.04978370666503906
15,persistence_c,28,5.592857142857143,6.083173513882372,5.557142857142858
15,yesterday_c,28,1.1142857142857143,1.4277854980953648,0.35714285714285704
15,ecmwf_ifs_c,28,1.1571428571428568,1.414213562373095,-1.0785714285714283
15,bias_corrected_c,28,0.6932335076149648,0.862869671443345,-0.23461168105986716
15,ridge_corrected_c,28,0.6625633900273317,0.8392552193073803,0.030568959556258157
15,timesfm_c,28,0.7598486764090401,1.1080967552290382,0.5784487860543387
15,timesfm_nwp_c,28,0.6456921781812396,0.8415697179065303,0.3651837417057582
16,persistence_c,28,5.560714285714286,6.111376978343635,5.525
16,yesterday_c,28,0.9285714285714286,1.2817398889233114,0.14285714285714285
16,ecmwf_ifs_c,28,1.364285714285714,1.682260384126072,-1.2928571428571427
16,bias_corrected_c,28,0.8862610566067286,1.1110411976980799,-0.4488973953455817
16,ridge_corrected_c,28,0.8381936197870917,1.0043702596684574,-0.19883873601812155
16,timesfm_c,28,0.8605833053588867,1.1051429079516548,0.31488350459507536
16,timesfm_nwp_c,28,0.7584307874952044,0.9489745937937359,0.13293944086347306
17,persistence_c,28,5.846428571428572,6.4013670414998085,5.810714285714286
17,yesterday_c,28,0.7857142857142857,1.1019463300386794,0.14285714285714285
17,ecmwf_ifs_c,28,1.292857142857143,1.5937377450509227,-1.1571428571428573
17,bias_corrected_c,28,0.8456902865048651,1.0407969853476238,-0.31318310963129575
17,ridge_corrected_c,28,0.711075203236779,0.8930876516475118,-0.10434654691758086
17,timesfm_c,28,0.7551028047289167,1.003872358241712,0.43225434848240446
17,timesfm_nwp_c,28,0.5886720929827008,0.746263114684478,0.22615432739257812
18,persistence_c,28,6.117857142857143,6.697894125341615,6.117857142857143
18,yesterday_c,28,0.9285714285714288,1.134523184929624,0.29999999999999993
18,ecmwf_ifs_c,28,1.1892857142857143,1.4286607114957097,-0.8892857142857141
18,bias_corrected_c,28,0.7982682339576541,1.0543473745436518,-0.04532596677415305
18,ridge_corrected_c,28,0.6583428445648318,0.8843906737568131,0.13109355344484586
18,timesfm_c,28,0.8392133304050992,1.102776201827079,0.6027705192565919
18,timesfm_nwp_c,28,0.6292465823037284,0.7442630844948549,0.4191827297210694
19,persistence_c,28,5.632142857142858,6.220846290612602,5.632142857142858
19,yesterday_c,28,0.9285714285714286,1.164964745021435,0.07142857142857142
19,ecmwf_ifs_c,28,1.325,1.6030105605213139,-0.9964285714285716
19,bias_corrected_c,28,0.9110906504721077,1.1914799212516596,-0.1524688239170105
19,ridge_corrected_c,28,0.7883360207483288,0.9881662043791521,-0.03784395058519209
19,timesfm_c,28,0.8872430324554443,1.1006153154238387,0.42719013350350515
19,timesfm_nwp_c,28,0.6435651097978864,0.7349803870565809,0.17540911265781947
20,persistence_c,28,4.560714285714286,5.080670653143568,4.560714285714286
20,yesterday_c,28,0.9285714285714286,1.2535663410560174,0.0
20,ecmwf_ifs_c,28,1.1642857142857141,1.3840933081675832,-0.7999999999999999
20,bias_corrected_c,28,0.8492124775045617,1.0399828677582104,0.043959747511561176
20,ridge_corrected_c,28,0.7741163224632738,0.9653044661785883,-0.013081143259860286
20,timesfm_c,28,1.014530794961112,1.2553132245238714,0.24909421375819615
20,timesfm_nwp_c,28,0.6670251573835101,0.8299564131983774,0.021894727434430803
21,persistence_c,28,3.310714285714286,3.6650375168611853,3.2821428571428575
21,yesterday_c,28,1.0214285714285716,1.282853961179637,0.04285714285714296
21,ecmwf_ifs_c,28,1.0642857142857138,1.260952021291849,-0.6428571428571429
21,bias_corrected_c,28,0.9328811420665633,1.0932807986070963,0.20110260465441826
21,ridge_corrected_c,28,0.9071934262925513,1.0617123574751066,0.007471532817642235
21,timesfm_c,28,1.232905319758824,1.4460416944478878,0.09159064974103652
21,timesfm_nwp_c,28,0.9421472685677663,1.0821476325238708,-0.1476498603820801
22,persistence_c,28,2.360714285714286,2.621136612780254,2.096428571428572
22,yesterday_c,28,1.1428571428571428,1.439245834257849,-0.07142857142857142
22,ecmwf_ifs_c,28,0.9642857142857144,1.2235778917350772,-0.5714285714285711
22,bias_corrected_c,28,0.949233998408203,1.1560705833336888,0.2725311760829901
22,ridge_corrected_c,28,0.8114315256084511,0.9848355443150696,-0.048681666217065454
22,timesfm_c,28,1.1147612844194685,1.4157612826173631,0.14130939756120955
22,timesfm_nwp_c,28,0.7380542755126953,0.9571951597211225,-0.06216376168387277
23,persistence_c,28,1.7535714285714288,2.0033008475299674,1.1321428571428576
23,yesterday_c,28,1.3214285714285714,1.8027756377319946,-0.17857142857142858
23,ecmwf_ifs_c,28,1.0357142857142858,1.2831323281051612,-0.3928571428571431
23,bias_corrected_c,28,1.1036644674592286,1.2869884910570777,0.45110260465441787
23,ridge_corrected_c,28,0.9281339485271222,1.1607168266784131,-0.004939233579557849
23,timesfm_c,28,1.2205496515546526,1.5139099257838418,0.24765798023768834
23,timesfm_nwp_c,28,0.9671904018947056,1.172489428143163,0.023022447313581194
24,persistence_c,28,1.0535714285714286,1.5020224460944078,-0.060714285714285686
24,yesterday_c,28,1.0535714285714286,1.5020224460944078,-0.060714285714285686
24,ecmwf_ifs_c,28,1.2250000000000003,1.5502303976229748,-0.7750000000000004
24,bias_corrected_c,28,1.0481110998991858,1.2711957506927822,0.06895974751156116
24,ridge_corrected_c,28,0.9277513434642594,1.2153375770885284,-0.28531790333628876
24,timesfm_c,28,1.2888116564069476,1.604736105606247,-0.0799482345581058
24,timesfm_nwp_c,28,1.0045014653887068,1.2458698449517704,-0.2958430017743795
25,persistence_c,27,1.4111111111111112,1.8050341127380802,0.025925925925926293
25,yesterday_c,27,1.5925925925925926,2.2026919557332234,0.25925925925925924
25,ecmwf_ifs_c,27,1.0444444444444445,1.3015660083430556,-0.23703703703703724
25,bias_corrected_c,27,1.122989095250792,1.4162625022658737,0.6234098434542986
25,ridge_corrected_c,27,1.0578079295187222,1.3083418197252108,0.20692885457910354
25,timesfm_c,27,1.5599673942283347,1.8452477758420645,0.46132652847855177
25,timesfm_nwp_c,27,1.0898449509232133,1.3554849395437263,0.16109869215223524
26,persistence_c,28,1.3178571428571428,1.8800645885561635,-0.26071428571428534
26,yesterday_c,28,1.3928571428571428,1.8992479714726187,0.39285714285714285
26,ecmwf_ifs_c,28,1.157142857142857,1.3833189901723422,-0.4857142857142855
