valid_time,lead_hours,run_lead_hours,observed_c,persistence_c,yesterday_c,ecmwf_ifs_c,scored,timesfm_c,timesfm_p10_c,timesfm_p20_c,timesfm_p30_c,timesfm_p40_c,timesfm_p50_c,timesfm_p60_c,timesfm_p70_c,timesfm_p80_c,timesfm_p90_c
2025-06-02 10:00:00+00:00,28,34,30.0,29.0,27.0,31.2,True,29.66643714904785,26.800647735595703,27.734350204467773,28.416475296020508,29.038074493408203,29.66643714904785,30.324785232543945,31.046451568603516,31.882070541381836,33.10879898071289
2025-06-02 11:00:00+00:00,29,35,30.0,29.0,26.0,31.0,True,29.186328887939453,26.4622859954834,27.34403419494629,27.988170623779297,28.58070945739746,29.186328887939453,29.811635971069336,30.49668312072754,31.30145835876465,32.49188232421875
2025-06-02 12:00:00+00:00,30,36,29.0,29.0,26.0,30.0,True,28.547927856445312,26.254846572875977,27.022409439086914,27.570358276367188,28.05782699584961,28.547927856445312,29.0745792388916,29.629989624023438,30.301589965820312,31.35007095336914
2025-06-02 13:00:00+00:00,31,37,29.0,29.0,26.0,28.4,True,27.912967681884766,25.764881134033203,26.494474411010742,27.00730323791504,27.45791244506836,27.912967681884766,28.407133102416992,28.916128158569336,29.544952392578125,30.546560287475586
2025-06-02 14:00:00+00:00,32,38,28.0,29.0,26.0,26.8,True,27.43401336669922,25.405494689941406,26.1074161529541,26.592960357666016,27.007373809814453,27.43401336669922,27.88692283630371,28.354652404785156,28.93206787109375,29.866985321044922
2025-06-02 15:00:00+00:00,33,39,27.0,29.0,26.0,25.7,True,27.06816864013672,25.164642333984375,25.82578468322754,26.28398323059082,26.67158317565918,27.06816864013672,27.48816680908203,27.92482566833496,28.464454650878906,29.36404037475586
2025-06-02 16:00:00+00:00,34,40,27.0,29.0,26.0,25.4,True,26.747398376464844,25.006650924682617,25.626140594482422,26.054899215698242,26.39459800720215,26.747398376464844,27.124420166015625,27.513200759887695,28.016448974609375,28.856792449951172
2025-06-02 17:00:00+00:00,35,41,27.0,29.0,26.0,25.2,True,26.417449951171875,24.73175811767578,25.32876205444336,25.749319076538086,26.072006225585938,26.417449951171875,26.77007293701172,27.164112091064453,27.653249740600586,28.484636306762695
2025-06-02 18:00:00+00:00,36,42,26.0,29.0,26.0,24.4,True,26.102474212646484,24.45748519897461,25.04786491394043,25.458276748657227,25.776403427124023,26.102474212646484,26.457618713378906,26.842811584472656,27.31620979309082,28.140409469604492
2025-06-02 19:00:00+00:00,37,43,26.0,29.0,26.0,23.5,True,25.947359085083008,24.385427474975586,24.940519332885742,25.332460403442383,25.63617706298828,25.947359085083008,26.28145980834961,26.660146713256836,27.106733322143555,27.898571014404297
