valid_time,nwp_c,segment_origin,run,run_lead_hours
2025-04-23 00:00:00+00:00,24.8,2025-04-21 06:00:00+00:00,2025-04-21 00:00:00+00:00,48
2025-04-23 01:00:00+00:00,25.4,2025-04-21 06:00:00+00:00,2025-04-21 00:00:00+00:00,49
2025-04-23 02:00:00+00:00,27.0,2025-04-21 06:00:00+00:00,2025-04-21 00:00:00+00:00,50
2025-04-23 03:00:00+00:00,29.1,2025-04-21 06:00:00+00:00,2025-04-21 00:00:00+00:00,51
2025-04-23 04:00:00+00:00,31.6,2025-04-21 06:00:00+00:00,2025-04-21 00:00:00+00:00,52
2025-04-23 05:00:00+00:00,33.7,2025-04-21 06:00:00+00:00,2025-04-21 00:00:00+00:00,53
2025-04-23 06:00:00+00:00,35.0,2025-04-21 06:00:00+00:00,2025-04-21 00:00:00+00:00,54
2025-04-23 07:00:00+00:00,35.4,2025-04-23 06:00:00+00:00,2025-04-23 00:00:00+00:00,7
2025-04-23 08:00:00+00:00,35.8,2025-04-23 06:00:00+00:00,2025-04-23 00:00:00+00:00,8
2025-04-23 09:00:00+00:00,35.5,2025-04-23 06:00:00+00:00,2025-04-23 00:00:00+00:00,9
2025-04-23 10:00:00+00:00,35.3,2025-04-23 06:00:00+00:00,2025-04-23 00:00:00+00:00,10
2025-04-23 11:00:00+00:00,34.7,2025-04-23 06:00:00+00:00,2025-04-23 00:00:00+00:00,11
2025-04-23 12:00:00+00:00,33.3,2025-04-23 06:00:00+00:00,2025-04-23 00:00:00+00:00,12
2025-04-23 13:00:00+00:00,31.2,2025-04-23 06:00:00+00:00,2025-04-23 00:00:00+00:00,13
2025-04-23 14:00:00+00:00,30.3,2025-04-23 06:00:00+00:00,2025-04-23 00:00:00+00:00,14
2025-04-23 15:00:00+00:00,28.8,2025-04-23 06:00:00+00:00,2025-04-23 00:00:00+00:00,15
2025-04-23 16:00:00+00:00,28.6,2025-04-23 06:00:00+00:00,2025-04-23 00:00:00+00:00,16
2025-04-23 17:00:00+00:00,27.7,2025-04-23 06:00:00+00:00,2025-04-23 00:00:00+00:00,17
2025-04-23 18:00:00+00:00,27.7,2025-04-23 06:00:00+00:00,2025-04-23 00:00:00+00:00,18
2025-04-23 19:00:00+00:00,28.0,2025-04-23 06:00:00+00:00,2025-04-23 00:00:00+00:00,19
2025-04-23 20:00:00+00:00,27.4,2025-04-23 06:00:00+00:00,2025-04-23 00:00:00+00:00,20
2025-04-23 21:00:00+00:00,26.7,2025-04-23 06:00:00+00:00,2025-04-23 00:00:00+00:00,21
2025-04-23 22:00:00+00:00,26.4,2025-04-23 06:00:00+00:00,2025-04-23 00:00:00+00:00,22
2025-04-23 23:00:00+00:00,26.1,2025-04-23 06:00:00+00:00,2025-04-23 00:00:00+00:00,23
2025-04-24 00:00:00+00:00,25.7,2025-04-23 06:00:00+00:00,2025-04-23 00:00:00+00:00,24
2025-04-24 01:00:00+00:00,25.9,2025-04-23 06:00:00+00:00,2025-04-23 00:00:00+00:00,25
2025-04-24 02:00:00+00:00,27.6,2025-04-23 06:00:00+00:00,2025-04-23 00:00:00+00:00,26
2025-04-24 03:00:00+00:00,29.9,2025-04-23 06:00:00+00:00,2025-04-23 00:00:00+00:00,27
2025-04-24 04:00:00+00:00,32.5,2025-04-23 06:00:00+00:00,2025-04-23 00:00:00+00:00,28
2025-04-24 05:00:00+00:00,34.4,2025-04-23 06:00:00+00:00,2025-04-23 00:00:00+00:00,29
2025-04-24 06:00:00+00:00,35.5,2025-04-23 06:00:00+00:00,2025-04-23 00:00:00+00:00,30
2025-04-24 07:00:00+00:00,36.1,2025-04-23 06:00:00+00:00,2025-04-23 00:00:00+00:00,31
2025-04-24 08:00:00+00:00,36.3,2025-04-23 06:00:00+00:00,2025-04-23 00:00:00+00:00,32
2025-04-24 09:00:00+00:00,36.5,2025-04-23 06:00:00+00:00,2025-04-23 00:00:00+00:00,33
2025-04-24 10:00:00+00:00,36.4,2025-04-23 06:00:00+00:00,2025-04-23 00:00:00+00:00,34
2025-04-24 11:00:00+00:00,36.0,2025-04-23 06:00:00+00:00,2025-04-23 00:00:00+00:00,35
2025-04-24 12:00:00+00:00,34.3,2025-04-23 06:00:00+00:00,2025-04-23 00:00:00+00:00,36
2025-04-24 13:00:00+00:00,32.0,2025-04-23 06:00:00+00:00,2025-04-23 00:00:00+00:00,37
2025-04-24 14:00:00+00:00,31.1,2025-04-23 06:00:00+00:00,2025-04-23 00:00:00+00:00,38
2025-04-24 15:00:00+00:00,29.4,2025-04-23 06:00:00+00:00,2025-04-23 00:00:00+00:00,39
2025-04-24 16:00:00+00:00,27.6,2025-04-23 06:00:00+00:00,2025-04-23 00:00:00+00:00,40
2025-04-24 17:00:00+00:00,27.3,2025-04-23 06:00:00+00:00,2025-04-23 00:00:00+00:00,41
2025-04-24 18:00:00+00:00,27.7,2025-04-23 06:00:00+00:00,2025-04-23 00:00:00+00:00,42
2025-04-24 19:00:00+00:00,27.9,2025-04-23 06:00:00+00:00,2025-04-23 00:00:00+00:00,43
2025-04-24 20:00:00+00:00,27.0,2025-04-23 06:00:00+00:00,2025-04-23 00:00:00+00:00,44
2025-04-24 21:00:00+00:00,26.9,2025-04-23 06:00:00+00:00,2025-04-23 00:00:00+00:00,45
2025-04-24 22:00:00+00:00,26.9,2025-04-23 06:00:00+00:00,2025-04-23 00:00:00+00:00,46
2025-04-24 23:00:00+00:00,27.2,2025-04-23 06:00:00+00:00,2025-04-23 00:00:00+00:00,47
2025-04-25 00:00:00+00:00,26.9,2025-04-23 06:00:00+00:00,2025-04-23 00:00:00+00:00,48
2025-04-25 01:00:00+00:00,26.7,2025-04-23 06:00:00+00:00,2025-04-23 00:00:00+00:00,49
2025-04-25 02:00:00+00:00,27.6,2025-04-23 06:00:00+00:00,2025-04-23 00:00:00+00:00,50
2025-04-25 03:00:00+00:00,30.2,2025-04-23 06:00:00+00:00,2025-04-23 00:00:00+00:00,51
2025-04-25 04:00:00+00:00,32.6,2025-04-23 06:00:00+00:00,2025-04-23 00:00:00+00:00,52
2025-04-25 05:00:00+00:00,34.2,2025-04-23 06:00:00+00:00,2025-04-23 00:00:00+00:00,53
2025-04-25 06:00:00+00:00,35.2,2025-04-23 06:00:00+00:00,2025-04-23 00:00:00+00:00,54
